subscription_id,user_id,plan_type,start_date,end_date,status
sub_00038282,user_033639,enterprise,2025-09-24,,active
sub_00038283,user_033640,free,2025-12-20,,active
sub_00038284,user_033641,free,2025-07-07,,active
sub_00038285,user_033642,enterprise,2025-04-15,,active
sub_00038286,user_033643,pro,2024-09-30,,active
sub_00038287,user_033644,free,2024-08-06,,active
sub_00038288,user_033645,pro,2025-11-18,,active
sub_00038289,user_033646,pro,2025-05-08,,active
sub_00038290,user_033647,pro,2025-04-15,,active
sub_00038291,user_033648,enterprise,2025-10-16,,active
sub_00038292,user_033649,enterprise,2025-10-28,,active
sub_00038293,user_033650,free,2024-09-13,,active
sub_00038294,user_033651,enterprise,2025-01-29,,active
sub_00038295,user_033652,free,2024-04-06,,active
sub_00038296,user_033653,free,2025-11-26,,active
sub_00038297,user_033654,free,2025-08-05,,active
sub_00038298,user_033655,free,2025-08-31,,active
sub_00038299,user_033656,free,2025-09-21,,active
sub_00038300,user_033657,free,2025-04-25,,active
sub_00038301,user_033658,free,2024-09-11,,active
sub_00038302,user_033659,free,2025-06-08,,active
sub_00038303,user_033659,pro,2025-09-24,,active
sub_00038304,user_033660,pro,2025-04-08,,active
sub_00038305,user_033661,free,2025-12-23,,active
sub_00038306,user_033662,free,2025-10-04,,active
sub_00038307,user_033663,free,2024-11-27,,active
sub_00038308,user_033664,free,2025-08-05,,active
sub_00038309,user_033665,free,2024-12-25,,active
sub_00038310,user_033666,free,2025-11-23,,active
sub_00038311,user_033667,free,2024-12-03,,active
sub_00038312,user_033668,pro,2025-10-28,,active
sub_00038313,user_033669,free,2025-11-20,,active
sub_00038314,user_033670,pro,2025-11-23,,active
sub_00038315,user_033671,free,2024-06-22,,active
sub_00038316,user_033672,free,2024-09-01,,active
sub_00038317,user_033673,free,2025-08-15,,active
sub_00038318,user_033674,free,2024-12-16,,active
sub_00038319,user_033675,pro,2025-04-03,,active
sub_00038320,user_033676,free,2025-04-25,,active
sub_00038321,user_033677,enterprise,2024-03-12,,active
sub_00038322,user_033678,pro,2025-06-08,,active
sub_00038323,user_033679,free,2025-08-07,,active
sub_00038324,user_033680,pro,2024-12-22,,active
sub_00038325,user_033681,free,2025-07-28,,active
sub_00038326,user_033682,free,2025-12-12,,active
sub_00038327,user_033683,free,2025-06-07,,active
sub_00038328,user_033684,free,2025-08-21,,active
sub_00038329,user_033685,free,2025-10-02,,active
sub_00038330,user_033686,enterprise,2025-12-28,,active
sub_00038331,user_033687,free,2025-09-12,,active
sub_00038332,user_033688,free,2025-07-21,,active
sub_00038333,user_033689,free,2025-06-29,,active
sub_00038334,user_033690,free,2025-10-26,,active
sub_00038335,user_033691,free,2025-07-31,,active
sub_00038336,user_033692,free,2025-01-16,,active
sub_00038337,user_033693,pro,2025-04-06,,active
sub_00038338,user_033693,enterprise,2025-09-22,,active
sub_00038339,user_033694,pro,2024-10-20,,active
sub_00038340,user_033695,free,2025-05-01,,active
sub_00038341,user_033696,pro,2025-07-29,,active
sub_00038342,user_033697,free,2025-07-03,,active
sub_00038343,user_033698,free,2025-09-17,,active
sub_00038344,user_033699,free,2025-10-03,,active
sub_00038345,user_033700,free,2025-01-12,,active
sub_00038346,user_033701,free,2025-12-12,,active
sub_00038347,user_033702,enterprise,2025-08-10,,active
sub_00038348,user_033703,pro,2025-01-31,,active
sub_00038349,user_033703,enterprise,2025-06-29,,active
sub_00038350,user_033704,free,2025-04-01,,active
sub_00038351,user_033705,pro,2025-12-10,,active
sub_00038352,user_033706,free,2025-06-28,,active
sub_00038353,user_033707,free,2024-10-13,,active
sub_00038354,user_033708,enterprise,2025-10-01,,active
sub_00038355,user_033709,free,2024-09-06,,active
sub_00038356,user_033710,free,2024-11-13,,active
sub_00038357,user_033711,free,2024-08-17,,active
sub_00038358,user_033712,pro,2025-10-24,,active
sub_00038359,user_033712,enterprise,2025-12-20,,active
sub_00038360,user_033713,pro,2025-08-15,,active
sub_00038361,user_033714,free,2025-12-01,,active
sub_00038362,user_033715,enterprise,2025-12-15,,active
sub_00038363,user_033716,enterprise,2024-10-29,,active
sub_00038364,user_033717,pro,2025-12-16,,active
sub_00038365,user_033718,free,2025-12-02,,active
sub_00038366,user_033719,free,2025-08-16,,active
sub_00038367,user_033720,free,2025-11-21,,active
sub_00038368,user_033721,free,2025-08-15,,active
sub_00038369,user_033722,free,2025-08-28,,active
sub_00038370,user_033723,enterprise,2025-01-22,,active
sub_00038371,user_033724,free,2025-01-08,,active
sub_00038372,user_033725,pro,2025-12-04,,active
sub_00038373,user_033726,free,2025-02-03,,active
sub_00038374,user_033727,pro,2024-04-03,,active
sub_00038375,user_033728,free,2025-08-05,,active
sub_00038376,user_033728,pro,2025-11-17,,active
sub_00038377,user_033729,free,2025-04-05,,active
sub_00038378,user_033730,free,2025-08-15,,active
sub_00038379,user_033731,free,2025-12-19,,active
sub_00038380,user_033732,free,2024-09-30,,active
sub_00038381,user_033732,pro,2024-12-29,,active
sub_00038382,user_033733,free,2024-10-06,,active
sub_00038383,user_033733,enterprise,2025-03-06,,active
sub_00038384,user_033734,free,2025-01-31,,active
sub_00038385,user_033735,pro,2025-04-05,,active
sub_00038386,user_033736,free,2025-08-05,,active
sub_00038387,user_033737,pro,2025-09-02,,active
sub_00038388,user_033738,pro,2025-10-27,,active
sub_00038389,user_033739,free,2024-12-15,,active
sub_00038390,user_033740,pro,2024-07-02,,active
sub_00038391,user_033741,free,2025-11-15,,active
sub_00038392,user_033742,free,2025-07-22,,active
sub_00038393,user_033743,free,2024-11-02,,active
sub_00038394,user_033744,free,2025-09-06,,active
sub_00038395,user_033745,free,2025-10-09,,active
sub_00038396,user_033746,free,2025-09-29,,active
sub_00038397,user_033747,free,2025-12-29,,active
sub_00038398,user_033748,pro,2025-09-04,,active
sub_00038399,user_033749,free,2025-12-14,,active
sub_00038400,user_033750,pro,2025-03-16,,active
sub_00038401,user_033751,free,2025-10-22,,active
sub_00038402,user_033752,free,2025-09-12,,active
sub_00038403,user_033753,free,2025-10-25,,active
sub_00038404,user_033754,pro,2025-05-04,,active
sub_00038405,user_033755,free,2025-08-06,,active
sub_00038406,user_033756,free,2025-10-20,,active
sub_00038407,user_033757,pro,2025-08-24,,active
sub_00038408,user_033758,enterprise,2025-06-18,,active
sub_00038409,user_033759,enterprise,2025-04-14,,active
sub_00038410,user_033760,free,2025-07-31,,active
sub_00038411,user_033761,free,2025-12-28,,active
sub_00038412,user_033762,enterprise,2025-07-17,,active
sub_00038413,user_033763,free,2025-11-18,,active
sub_00038414,user_033764,pro,2025-02-22,,active
sub_00038415,user_033765,pro,2025-03-14,,active
sub_00038416,user_033766,pro,2025-10-22,,active
sub_00038417,user_033767,free,2025-04-24,,active
sub_00038418,user_033767,pro,2025-09-11,,active
sub_00038419,user_033768,free,2025-07-11,,active
sub_00038420,user_033769,free,2025-06-27,,active
sub_00038421,user_033770,pro,2025-06-09,,active
sub_00038422,user_033771,free,2025-03-25,,active
sub_00038423,user_033772,pro,2025-12-08,,active
sub_00038424,user_033773,free,2025-08-08,,active
sub_00038425,user_033774,free,2025-11-11,,active
sub_00038426,user_033775,free,2025-02-20,,active
sub_00038427,user_033776,enterprise,2025-09-05,,active
sub_00038428,user_033777,free,2025-11-17,,active
sub_00038429,user_033778,free,2025-12-18,,active
sub_00038430,user_033779,enterprise,2024-08-23,,active
sub_00038431,user_033779,pro,2024-10-12,,active
sub_00038432,user_033780,free,2025-09-07,,active
sub_00038433,user_033781,pro,2024-03-29,,active
sub_00038434,user_033781,free,2024-07-15,,active
sub_00038435,user_033782,free,2025-03-07,,active
sub_00038436,user_033783,pro,2024-09-14,,active
sub_00038437,user_033784,enterprise,2025-06-25,,active
sub_00038438,user_033785,free,2025-11-13,,active
sub_00038439,user_033786,free,2024-12-20,,active
sub_00038440,user_033787,free,2025-07-03,,active
sub_00038441,user_033788,free,2025-04-14,,active
sub_00038442,user_033789,pro,2024-09-26,,active
sub_00038443,user_033790,pro,2025-07-19,,active
sub_00038444,user_033791,pro,2025-02-09,,active
sub_00038445,user_033792,enterprise,2025-11-08,,active
sub_00038446,user_033793,pro,2025-08-24,,active
sub_00038447,user_033794,free,2025-11-11,,active
sub_00038448,user_033795,pro,2024-10-08,,active
sub_00038449,user_033796,pro,2025-07-23,,active
sub_00038450,user_033797,pro,2025-09-19,,active
sub_00038451,user_033798,pro,2025-06-24,,active
sub_00038452,user_033799,pro,2025-11-22,,active
sub_00038453,user_033800,pro,2025-06-19,,active
sub_00038454,user_033801,free,2025-12-16,,active
sub_00038455,user_033802,free,2024-10-05,,active
sub_00038456,user_033803,pro,2025-05-31,,active
sub_00038457,user_033804,free,2025-05-22,,active
sub_00038458,user_033805,pro,2024-11-30,,active
sub_00038459,user_033806,pro,2025-08-18,,active
sub_00038460,user_033807,free,2025-01-08,,active
sub_00038461,user_033808,pro,2025-02-18,,active
sub_00038462,user_033809,enterprise,2024-12-19,,active
sub_00038463,user_033809,free,2025-06-17,,active
sub_00038464,user_033810,free,2024-08-05,,active
sub_00038465,user_033811,enterprise,2025-12-10,,active
sub_00038466,user_033812,pro,2025-10-18,,active
sub_00038467,user_033813,free,2025-02-25,,active
sub_00038468,user_033814,pro,2025-12-18,,active
sub_00038469,user_033815,free,2025-12-18,,active
sub_00038470,user_033816,free,2025-11-12,,active
sub_00038471,user_033817,pro,2025-04-04,,active
sub_00038472,user_033818,free,2025-05-27,,active
sub_00038473,user_033819,free,2025-09-27,,active
sub_00038474,user_033820,pro,2025-12-15,,active
sub_00038475,user_033821,free,2025-08-24,,active
sub_00038476,user_033822,pro,2024-06-26,,active
sub_00038477,user_033822,free,2024-08-01,,active
sub_00038478,user_033823,free,2025-12-28,,active
sub_00038479,user_033824,free,2025-05-03,,active
sub_00038480,user_033825,pro,2025-12-02,,active
sub_00038481,user_033826,pro,2024-07-16,,active
sub_00038482,user_033826,free,2024-12-31,,active
sub_00038483,user_033827,free,2025-01-14,,active
sub_00038484,user_033828,pro,2025-11-15,,active
sub_00038485,user_033829,pro,2025-11-16,,active
sub_00038486,user_033830,free,2025-10-06,,active
sub_00038487,user_033831,free,2025-04-26,,active
sub_00038488,user_033832,free,2025-12-25,,active
sub_00038489,user_033833,free,2024-08-27,,active
sub_00038490,user_033834,free,2025-01-10,,active
sub_00038491,user_033835,enterprise,2024-04-02,,active
sub_00038492,user_033836,pro,2025-12-09,,active
sub_00038493,user_033837,pro,2025-05-21,,active
sub_00038494,user_033838,free,2025-08-27,,active
sub_00038495,user_033839,enterprise,2025-05-22,,active
sub_00038496,user_033840,pro,2025-05-23,,active
sub_00038497,user_033841,free,2025-07-16,,active
sub_00038498,user_033842,free,2024-08-03,,active
sub_00038499,user_033843,free,2025-02-04,,active
sub_00038500,user_033844,free,2025-12-12,,active
sub_00038501,user_033845,pro,2025-08-04,,active
sub_00038502,user_033845,enterprise,2025-11-09,,active
sub_00038503,user_033846,free,2025-02-25,,active
sub_00038504,user_033847,free,2025-08-04,,active
sub_00038505,user_033848,free,2025-11-30,,active
sub_00038506,user_033849,enterprise,2025-09-09,,active
sub_00038507,user_033850,pro,2025-11-10,,active
sub_00038508,user_033851,pro,2025-07-23,,active
sub_00038509,user_033852,enterprise,2024-08-18,,active
sub_00038510,user_033853,enterprise,2025-08-25,,active
sub_00038511,user_033854,free,2025-12-25,,active
sub_00038512,user_033855,free,2025-12-08,,active
sub_00038513,user_033856,free,2025-07-09,,active
sub_00038514,user_033857,pro,2025-06-13,,active
sub_00038515,user_033857,free,2025-08-12,,active
sub_00038516,user_033858,pro,2025-02-01,,active
sub_00038517,user_033859,free,2025-07-28,,active
sub_00038518,user_033859,enterprise,2025-12-05,,active
sub_00038519,user_033860,free,2025-12-13,,active
sub_00038520,user_033861,enterprise,2025-01-05,,active
sub_00038521,user_033862,free,2025-11-15,,active
sub_00038522,user_033863,pro,2025-09-27,,active
sub_00038523,user_033864,pro,2025-12-14,,active
sub_00038524,user_033865,free,2025-04-13,,active
sub_00038525,user_033866,free,2025-03-27,,active
sub_00038526,user_033867,pro,2025-12-24,,active
sub_00038527,user_033868,free,2025-12-25,,active
sub_00038528,user_033869,pro,2025-07-19,,active
sub_00038529,user_033869,enterprise,2025-10-11,,active
sub_00038530,user_033870,free,2025-10-28,,active
sub_00038531,user_033871,pro,2024-08-15,,active
sub_00038532,user_033871,enterprise,2024-11-07,,active
sub_00038533,user_033872,enterprise,2025-06-21,,active
sub_00038534,user_033873,free,2024-12-04,,active
sub_00038535,user_033874,pro,2025-09-29,,active
sub_00038536,user_033874,enterprise,2025-12-20,,active
sub_00038537,user_033875,pro,2025-05-27,,active
sub_00038538,user_033876,free,2024-11-03,,active
sub_00038539,user_033877,pro,2025-10-11,,active
sub_00038540,user_033878,free,2025-07-21,,active
sub_00038541,user_033879,pro,2025-03-25,,active
sub_00038542,user_033880,pro,2024-09-28,,active
sub_00038543,user_033881,free,2025-08-07,,active
sub_00038544,user_033882,free,2025-03-01,,active
sub_00038545,user_033883,pro,2025-12-19,,active
sub_00038546,user_033884,pro,2025-12-18,,active
sub_00038547,user_033885,free,2025-12-15,,active
sub_00038548,user_033886,pro,2025-10-06,,active
sub_00038549,user_033887,free,2024-12-03,,active
sub_00038550,user_033888,pro,2025-11-04,,active
sub_00038551,user_033889,pro,2025-10-12,,active
sub_00038552,user_033889,enterprise,2025-12-15,,active
sub_00038553,user_033890,free,2025-12-12,,active
sub_00038554,user_033891,pro,2025-12-19,,active
sub_00038555,user_033892,pro,2025-05-25,,active
sub_00038556,user_033893,free,2025-09-11,,active
sub_00038557,user_033894,pro,2025-03-06,,active
sub_00038558,user_033894,enterprise,2025-05-25,,active
sub_00038559,user_033895,free,2025-01-19,,active
sub_00038560,user_033896,pro,2025-07-07,,active
sub_00038561,user_033896,enterprise,2025-09-14,,active
sub_00038562,user_033897,free,2025-03-11,,active
sub_00038563,user_033898,free,2024-12-09,,active
sub_00038564,user_033899,free,2025-10-06,,active
sub_00038565,user_033899,pro,2025-11-11,,active
sub_00038566,user_033900,free,2024-04-24,,active
sub_00038567,user_033901,pro,2024-10-24,,active
sub_00038568,user_033902,enterprise,2025-11-26,,active
sub_00038569,user_033903,free,2025-09-05,,active
sub_00038570,user_033904,free,2025-09-08,,active
sub_00038571,user_033905,free,2025-09-28,,active
sub_00038572,user_033906,free,2025-09-12,,active
sub_00038573,user_033907,free,2025-04-15,,active
sub_00038574,user_033907,enterprise,2025-05-20,,active
sub_00038575,user_033908,free,2025-04-04,,active
sub_00038576,user_033909,pro,2025-10-25,,active
sub_00038577,user_033910,free,2025-11-15,,active
sub_00038578,user_033911,free,2025-04-19,,active
sub_00038579,user_033912,enterprise,2025-11-25,,active
sub_00038580,user_033913,enterprise,2024-10-26,,active
sub_00038581,user_033914,enterprise,2025-08-31,,active
sub_00038582,user_033915,pro,2025-01-07,,active
sub_00038583,user_033916,pro,2025-11-28,,active
sub_00038584,user_033917,enterprise,2024-03-08,,active
sub_00038585,user_033918,pro,2025-06-01,,active
sub_00038586,user_033919,free,2025-09-12,,active
sub_00038587,user_033920,free,2024-06-01,,active
sub_00038588,user_033921,free,2025-06-26,,active
sub_00038589,user_033922,free,2024-11-02,,active
sub_00038590,user_033923,pro,2025-04-01,,active
sub_00038591,user_033924,enterprise,2025-11-17,,active
sub_00038592,user_033925,free,2025-09-01,,active
sub_00038593,user_033926,pro,2025-12-27,,active
sub_00038594,user_033927,free,2025-10-09,,active
sub_00038595,user_033928,free,2025-09-09,,active
sub_00038596,user_033929,free,2025-12-27,,active
sub_00038597,user_033930,enterprise,2025-10-04,,active
sub_00038598,user_033931,pro,2025-10-14,,active
sub_00038599,user_033932,free,2024-08-22,,active
sub_00038600,user_033933,free,2024-09-14,,active
sub_00038601,user_033934,pro,2025-05-21,,active
sub_00038602,user_033935,enterprise,2024-09-30,,active
sub_00038603,user_033936,pro,2024-08-23,,active
sub_00038604,user_033937,free,2025-08-28,,active
sub_00038605,user_033938,free,2024-12-25,,active
sub_00038606,user_033938,pro,2025-06-18,,active
sub_00038607,user_033939,pro,2025-11-27,,active
sub_00038608,user_033940,pro,2025-02-11,,active
sub_00038609,user_033941,free,2025-07-15,,active
sub_00038610,user_033942,free,2025-10-02,,active
sub_00038611,user_033943,pro,2025-04-08,,active
sub_00038612,user_033944,free,2025-08-07,,active
sub_00038613,user_033945,free,2025-09-06,,active
sub_00038614,user_033946,free,2025-09-18,,active
sub_00038615,user_033947,free,2024-06-13,,active
sub_00038616,user_033948,free,2025-04-18,,active
sub_00038617,user_033948,pro,2025-06-11,,active
sub_00038618,user_033949,free,2024-09-19,,active
sub_00038619,user_033950,free,2025-07-22,,active
sub_00038620,user_033951,free,2025-06-22,,active
sub_00038621,user_033952,free,2024-11-14,,active
sub_00038622,user_033952,pro,2025-01-14,,active
sub_00038623,user_033953,free,2025-06-06,,active
sub_00038624,user_033954,free,2025-01-19,,active
sub_00038625,user_033955,free,2025-10-12,,active
sub_00038626,user_033956,free,2025-11-08,,active
sub_00038627,user_033957,free,2025-08-27,,active
sub_00038628,user_033958,pro,2024-10-18,,active
sub_00038629,user_033958,enterprise,2024-12-16,,active
sub_00038630,user_033959,pro,2025-11-08,,active
sub_00038631,user_033960,free,2025-12-21,,active
sub_00038632,user_033961,free,2025-04-10,,active
sub_00038633,user_033962,free,2024-09-26,,active
sub_00038634,user_033963,free,2025-08-07,,active
sub_00038635,user_033964,free,2025-04-30,,active
sub_00038636,user_033965,free,2025-03-03,,active
sub_00038637,user_033966,free,2024-07-07,,active
sub_00038638,user_033967,free,2025-03-02,,active
sub_00038639,user_033967,pro,2025-06-30,,active
sub_00038640,user_033968,pro,2025-08-17,,active
sub_00038641,user_033969,free,2024-09-03,,active
sub_00038642,user_033970,free,2025-12-07,,active
sub_00038643,user_033971,pro,2025-09-01,,active
sub_00038644,user_033972,free,2025-10-03,,active
sub_00038645,user_033973,free,2025-11-27,,active
sub_00038646,user_033974,free,2025-04-09,,active
sub_00038647,user_033975,free,2025-09-24,,active
sub_00038648,user_033976,free,2025-04-25,,active
sub_00038649,user_033977,free,2025-04-10,,active
sub_00038650,user_033978,pro,2025-01-14,,active
sub_00038651,user_033979,free,2025-07-13,,active
sub_00038652,user_033980,pro,2025-11-03,,active
sub_00038653,user_033981,pro,2025-12-12,,active
sub_00038654,user_033982,free,2025-07-30,,active
sub_00038655,user_033983,pro,2025-06-26,,active
sub_00038656,user_033984,free,2025-02-07,,active
sub_00038657,user_033985,pro,2025-03-16,,active
sub_00038658,user_033986,free,2024-07-25,,active
sub_00038659,user_033987,free,2025-07-22,,active
sub_00038660,user_033988,free,2025-08-04,,active
sub_00038661,user_033989,free,2024-05-12,,active
sub_00038662,user_033990,free,2025-10-14,,active
sub_00038663,user_033991,free,2025-10-09,,active
sub_00038664,user_033992,pro,2024-11-30,,active
sub_00038665,user_033993,enterprise,2025-12-07,,active
sub_00038666,user_033994,pro,2025-03-03,,active
sub_00038667,user_033995,free,2025-04-29,,active
sub_00038668,user_033996,free,2025-08-24,,active
sub_00038669,user_033996,pro,2025-11-25,,active
sub_00038670,user_033997,enterprise,2024-09-05,,active
sub_00038671,user_033998,free,2024-10-27,,active
sub_00038672,user_033998,enterprise,2025-03-08,,active
sub_00038673,user_033999,pro,2025-05-19,,active
sub_00038674,user_034000,free,2025-11-13,,active
sub_00038675,user_034001,free,2025-05-22,,active
sub_00038676,user_034002,free,2025-07-09,,active
sub_00038677,user_034003,pro,2025-01-10,,active
sub_00038678,user_034004,pro,2025-05-10,,active
sub_00038679,user_034005,pro,2025-07-12,,active
sub_00038680,user_034006,free,2025-11-29,,active
sub_00038681,user_034007,free,2024-12-13,,active
sub_00038682,user_034008,enterprise,2025-09-16,,active
sub_00038683,user_034009,pro,2025-11-13,,active
sub_00038684,user_034010,free,2025-05-27,,active
sub_00038685,user_034011,free,2025-09-26,,active
sub_00038686,user_034012,pro,2025-10-16,,active
sub_00038687,user_034013,free,2025-06-11,,active
sub_00038688,user_034014,free,2024-10-03,,active
sub_00038689,user_034015,free,2025-04-18,,active
sub_00038690,user_034016,free,2025-08-04,,active
sub_00038691,user_034017,free,2025-09-19,,active
sub_00038692,user_034017,pro,2025-12-04,,active
sub_00038693,user_034018,free,2025-07-11,,active
sub_00038694,user_034019,free,2025-02-09,,active
sub_00038695,user_034020,pro,2025-04-22,,active
sub_00038696,user_034021,free,2025-02-12,,active
sub_00038697,user_034022,pro,2024-11-11,,active
sub_00038698,user_034023,free,2025-12-04,,active
sub_00038699,user_034024,free,2025-10-01,,active
sub_00038700,user_034024,pro,2025-12-09,,active
sub_00038701,user_034025,pro,2025-09-26,,active
sub_00038702,user_034026,free,2025-08-03,,active
sub_00038703,user_034026,pro,2025-11-09,,active
sub_00038704,user_034027,free,2025-07-20,,active
sub_00038705,user_034028,free,2025-03-05,,active
sub_00038706,user_034029,enterprise,2025-08-29,,active
sub_00038707,user_034030,free,2024-10-19,,active
sub_00038708,user_034031,free,2025-12-27,,active
sub_00038709,user_034032,free,2025-07-08,,active
sub_00038710,user_034033,pro,2024-07-12,,active
sub_00038711,user_034034,free,2025-11-12,,active
sub_00038712,user_034035,free,2025-12-11,,active
sub_00038713,user_034036,free,2024-12-08,,active
sub_00038714,user_034037,pro,2025-07-30,,active
sub_00038715,user_034038,free,2025-06-25,,active
sub_00038716,user_034039,free,2025-12-05,,active
sub_00038717,user_034040,free,2025-07-29,,active
sub_00038718,user_034041,free,2025-07-23,,active
sub_00038719,user_034042,free,2025-12-25,,active
sub_00038720,user_034043,free,2025-09-24,,active
sub_00038721,user_034043,enterprise,2025-12-19,,active
sub_00038722,user_034044,free,2025-01-30,,active
sub_00038723,user_034045,free,2025-06-14,,active
sub_00038724,user_034046,pro,2025-09-10,,active
sub_00038725,user_034046,enterprise,2025-12-02,,active
sub_00038726,user_034047,pro,2025-09-17,,active
sub_00038727,user_034048,pro,2025-03-26,,active
sub_00038728,user_034049,free,2025-11-15,,active
sub_00038729,user_034050,free,2025-11-30,,active
sub_00038730,user_034051,free,2025-10-28,,active
sub_00038731,user_034052,pro,2024-12-21,,active
sub_00038732,user_034053,free,2025-07-12,,active
sub_00038733,user_034054,free,2025-10-27,,active
sub_00038734,user_034055,free,2025-05-10,,active
sub_00038735,user_034056,free,2025-12-26,,active
sub_00038736,user_034057,pro,2025-05-04,,active
sub_00038737,user_034058,pro,2025-05-11,,active
sub_00038738,user_034058,enterprise,2025-08-19,,active
sub_00038739,user_034059,free,2025-10-18,,active
sub_00038740,user_034060,free,2025-03-17,,active
sub_00038741,user_034061,free,2024-10-04,,active
sub_00038742,user_034062,free,2024-10-09,,active
sub_00038743,user_034063,free,2025-03-24,,active
sub_00038744,user_034063,pro,2025-05-13,,active
sub_00038745,user_034064,free,2025-03-12,,active
sub_00038746,user_034064,pro,2025-05-06,,active
sub_00038747,user_034065,pro,2025-08-27,,active
sub_00038748,user_034066,free,2024-12-16,,active
sub_00038749,user_034066,pro,2025-05-09,,active
sub_00038750,user_034067,pro,2025-03-06,,active
sub_00038751,user_034068,pro,2024-10-31,,active
sub_00038752,user_034069,enterprise,2025-02-21,,active
sub_00038753,user_034070,pro,2025-03-12,,active
sub_00038754,user_034071,free,2024-05-15,,active
sub_00038755,user_034072,pro,2025-10-03,,active
sub_00038756,user_034073,pro,2025-02-07,,active
sub_00038757,user_034074,free,2024-08-03,,active
sub_00038758,user_034075,free,2025-10-11,,active
sub_00038759,user_034076,free,2025-07-09,,active
sub_00038760,user_034077,free,2024-12-11,,active
sub_00038761,user_034078,enterprise,2025-07-15,,active
sub_00038762,user_034079,free,2025-08-12,,active
sub_00038763,user_034080,pro,2024-06-09,,active
sub_00038764,user_034081,free,2025-04-08,,active
sub_00038765,user_034082,free,2025-08-19,,active
sub_00038766,user_034083,pro,2025-03-25,,active
sub_00038767,user_034083,enterprise,2025-08-27,,active
sub_00038768,user_034084,enterprise,2024-09-10,,active
sub_00038769,user_034084,pro,2025-03-09,,active
sub_00038770,user_034085,free,2025-02-08,,active
sub_00038771,user_034086,free,2025-04-11,,active
sub_00038772,user_034087,pro,2025-01-07,,active
sub_00038773,user_034087,enterprise,2025-06-12,,active
sub_00038774,user_034088,free,2024-12-14,,active
sub_00038775,user_034089,free,2024-12-01,,active
sub_00038776,user_034090,free,2025-11-03,,active
sub_00038777,user_034091,pro,2025-12-18,,active
sub_00038778,user_034092,free,2025-07-09,,active
sub_00038779,user_034093,free,2025-12-08,,active
sub_00038780,user_034094,free,2025-05-02,,active
sub_00038781,user_034095,pro,2025-04-28,,active
sub_00038782,user_034096,free,2025-11-08,,active
sub_00038783,user_034097,pro,2025-12-26,,active
sub_00038784,user_034098,pro,2025-12-17,,active
sub_00038785,user_034099,free,2025-11-13,,active
sub_00038786,user_034100,free,2025-06-03,,active
sub_00038787,user_034101,free,2025-01-09,,active
sub_00038788,user_034102,enterprise,2025-08-17,,active
sub_00038789,user_034103,free,2025-08-14,,active
sub_00038790,user_034104,free,2025-04-14,,active
sub_00038791,user_034104,pro,2025-06-22,,active
sub_00038792,user_034105,free,2025-09-28,,active
sub_00038793,user_034106,pro,2025-07-05,,active
sub_00038794,user_034107,free,2024-06-04,,active
sub_00038795,user_034108,free,2025-03-20,,active
sub_00038796,user_034109,free,2024-09-30,,active
sub_00038797,user_034110,pro,2025-04-01,,active
sub_00038798,user_034111,free,2025-04-25,,active
sub_00038799,user_034112,pro,2024-11-05,,active
sub_00038800,user_034113,free,2025-07-16,,active
sub_00038801,user_034114,free,2025-12-29,,active
sub_00038802,user_034115,enterprise,2025-06-25,,active
sub_00038803,user_034116,free,2025-06-27,,active
sub_00038804,user_034117,free,2025-09-07,,active
sub_00038805,user_034118,free,2024-12-21,,active
sub_00038806,user_034118,pro,2025-02-10,,active
sub_00038807,user_034119,free,2024-11-13,,active
sub_00038808,user_034120,free,2025-06-18,,active
sub_00038809,user_034121,free,2025-01-05,,active
sub_00038810,user_034121,enterprise,2025-02-18,,active
sub_00038811,user_034122,free,2025-07-21,,active
sub_00038812,user_034123,free,2025-07-16,,active
sub_00038813,user_034124,free,2025-11-04,,active
sub_00038814,user_034125,enterprise,2025-04-19,,active
sub_00038815,user_034126,free,2024-07-08,,active
sub_00038816,user_034127,enterprise,2024-10-04,,active
sub_00038817,user_034128,free,2025-05-17,,active
sub_00038818,user_034129,pro,2025-09-17,,active
sub_00038819,user_034130,enterprise,2025-12-07,,active
sub_00038820,user_034131,free,2025-11-27,,active
sub_00038821,user_034132,free,2025-12-02,,active
sub_00038822,user_034133,enterprise,2025-10-26,,active
sub_00038823,user_034134,free,2025-09-07,,active
sub_00038824,user_034135,free,2025-03-02,,active
sub_00038825,user_034136,free,2024-05-20,,active
sub_00038826,user_034137,pro,2025-05-13,,active
sub_00038827,user_034138,free,2025-03-07,,active
sub_00038828,user_034138,pro,2025-08-17,,active
sub_00038829,user_034139,free,2025-02-05,,active
sub_00038830,user_034139,enterprise,2025-03-11,,active
sub_00038831,user_034140,free,2025-05-03,,active
sub_00038832,user_034141,pro,2025-02-17,,active
sub_00038833,user_034142,pro,2025-12-18,,active
sub_00038834,user_034143,free,2025-11-09,,active
sub_00038835,user_034144,pro,2025-12-13,,active
sub_00038836,user_034145,pro,2025-10-18,,active
sub_00038837,user_034146,free,2024-07-27,,active
sub_00038838,user_034147,pro,2025-05-27,,active
sub_00038839,user_034148,free,2025-04-13,,active
sub_00038840,user_034148,enterprise,2025-08-12,,active
sub_00038841,user_034149,enterprise,2025-08-27,,active
sub_00038842,user_034150,free,2025-11-14,,active
sub_00038843,user_034151,free,2025-04-27,,active
sub_00038844,user_034152,free,2025-03-04,,active
sub_00038845,user_034153,pro,2025-11-22,,active
sub_00038846,user_034154,pro,2024-09-29,,active
sub_00038847,user_034155,free,2025-08-25,,active
