user_id,signup_date,user_segment,initial_plan,acquisition_channel,country
user_042717,2025-01-31,content_creator,free,social_media,Other
user_042718,2025-09-21,content_creator,free,social_media,Brazil
user_042719,2025-07-23,developer,pro,organic,UK
user_042720,2025-07-19,content_creator,pro,organic,Canada
user_042721,2025-09-01,student,free,organic,USA
user_042722,2025-10-28,student,pro,organic,USA
user_042723,2025-06-20,content_creator,free,organic,Germany
user_042724,2025-07-21,content_creator,pro,organic,India
user_042725,2025-11-25,content_creator,free,partnership,UK
user_042726,2025-01-20,business,free,partnership,Japan
user_042727,2024-12-16,developer,free,paid_ad,USA
user_042728,2025-12-22,content_creator,pro,paid_ad,USA
user_042729,2025-05-05,business,pro,partnership,USA
user_042730,2024-07-05,content_creator,free,paid_ad,Other
user_042731,2025-12-03,business,pro,partnership,USA
user_042732,2025-12-11,student,pro,paid_ad,USA
user_042733,2025-08-03,student,free,paid_ad,France
user_042734,2025-10-03,content_creator,pro,referral,USA
user_042735,2025-10-24,student,free,organic,India
user_042736,2025-03-20,developer,enterprise,paid_ad,USA
user_042737,2025-09-16,content_creator,pro,social_media,USA
user_042738,2024-07-22,content_creator,free,paid_ad,Canada
user_042739,2025-12-28,developer,free,organic,Japan
user_042740,2024-10-03,student,free,social_media,India
user_042741,2024-09-12,content_creator,pro,paid_ad,USA
user_042742,2024-06-12,student,free,organic,Other
user_042743,2025-06-26,developer,free,organic,UK
user_042744,2025-03-11,student,free,referral,Canada
user_042745,2025-05-22,business,enterprise,partnership,USA
user_042746,2024-03-05,business,enterprise,organic,Brazil
user_042747,2025-12-27,business,pro,organic,UK
user_042748,2025-08-31,student,free,organic,Canada
user_042749,2025-02-14,business,enterprise,partnership,Other
user_042750,2025-09-13,developer,free,paid_ad,UK
user_042751,2025-09-27,business,enterprise,paid_ad,USA
user_042752,2024-10-20,content_creator,pro,paid_ad,France
user_042753,2025-11-03,student,pro,organic,Germany
user_042754,2024-11-25,developer,pro,paid_ad,Japan
user_042755,2025-09-25,developer,pro,organic,USA
user_042756,2025-05-29,business,enterprise,partnership,Australia
user_042757,2024-06-19,developer,free,organic,USA
user_042758,2025-09-11,student,free,social_media,USA
user_042759,2025-10-16,student,free,organic,Other
user_042760,2025-11-04,student,free,social_media,Germany
user_042761,2024-12-14,student,pro,referral,Germany
user_042762,2025-04-02,content_creator,free,paid_ad,USA
user_042763,2025-05-02,content_creator,pro,paid_ad,Other
user_042764,2024-02-29,business,free,organic,UK
user_042765,2025-10-20,business,pro,partnership,Germany
user_042766,2025-06-28,student,free,organic,France
user_042767,2024-10-14,business,enterprise,organic,Australia
user_042768,2025-06-17,student,pro,organic,USA
user_042769,2025-12-02,developer,free,organic,Other
user_042770,2025-03-17,student,free,paid_ad,Other
user_042771,2025-04-25,student,free,partnership,Australia
user_042772,2025-10-31,business,pro,partnership,USA
user_042773,2025-07-03,content_creator,free,social_media,Japan
user_042774,2024-10-06,content_creator,pro,organic,Australia
user_042775,2025-01-28,student,free,paid_ad,India
user_042776,2025-06-21,developer,pro,paid_ad,Japan
user_042777,2025-10-28,business,pro,partnership,France
user_042778,2025-12-09,developer,free,organic,Germany
user_042779,2025-10-23,developer,free,paid_ad,Other
user_042780,2025-03-17,developer,free,paid_ad,Germany
user_042781,2025-09-11,developer,pro,organic,Other
user_042782,2025-01-05,content_creator,free,organic,USA
user_042783,2025-07-16,student,pro,organic,Germany
user_042784,2025-10-10,content_creator,free,organic,Other
user_042785,2024-09-30,developer,free,organic,UK
user_042786,2025-11-05,student,free,paid_ad,Other
user_042787,2025-11-09,developer,free,paid_ad,USA
user_042788,2025-08-15,student,pro,organic,Germany
user_042789,2025-08-24,content_creator,free,organic,USA
user_042790,2025-10-08,developer,pro,paid_ad,France
user_042791,2025-07-17,developer,pro,partnership,Canada
user_042792,2025-03-01,student,free,organic,France
user_042793,2025-07-29,student,free,paid_ad,UK
user_042794,2025-12-15,developer,free,organic,Canada
user_042795,2025-10-20,content_creator,pro,referral,USA
user_042796,2025-09-02,content_creator,pro,paid_ad,India
user_042797,2025-11-21,student,pro,social_media,USA
user_042798,2025-08-22,content_creator,free,paid_ad,UK
user_042799,2025-12-28,content_creator,pro,organic,Other
user_042800,2025-03-26,developer,free,organic,USA
user_042801,2025-09-01,student,pro,paid_ad,France
user_042802,2025-11-29,content_creator,free,organic,USA
user_042803,2025-08-01,student,pro,referral,Germany
user_042804,2025-02-05,developer,free,organic,USA
user_042805,2025-07-20,business,pro,paid_ad,Canada
user_042806,2025-10-23,student,free,paid_ad,USA
user_042807,2024-07-08,student,free,organic,Japan
user_042808,2025-10-12,business,free,partnership,USA
user_042809,2024-11-29,developer,pro,organic,USA
user_042810,2025-05-18,developer,free,organic,Canada
user_042811,2025-03-05,content_creator,enterprise,social_media,USA
user_042812,2025-07-03,student,free,organic,Other
user_042813,2025-11-02,developer,pro,paid_ad,USA
user_042814,2025-07-15,business,pro,paid_ad,Germany
user_042815,2025-10-11,business,enterprise,social_media,Canada
user_042816,2025-10-15,business,pro,referral,France
user_042817,2025-11-21,business,pro,organic,India
user_042818,2025-10-27,content_creator,pro,organic,Other
user_042819,2025-10-31,developer,free,organic,USA
user_042820,2025-12-02,business,free,paid_ad,USA
user_042821,2025-12-27,content_creator,free,paid_ad,USA
user_042822,2025-11-25,developer,free,paid_ad,Other
user_042823,2025-05-14,content_creator,pro,organic,Other
user_042824,2025-04-15,business,free,paid_ad,France
user_042825,2025-09-01,business,enterprise,partnership,Canada
user_042826,2025-12-14,developer,free,referral,France
user_042827,2025-04-22,developer,pro,paid_ad,Other
user_042828,2025-08-08,content_creator,free,organic,Germany
user_042829,2025-07-10,student,free,organic,USA
user_042830,2025-10-15,content_creator,free,paid_ad,France
user_042831,2025-11-18,content_creator,free,referral,France
user_042832,2025-06-01,content_creator,pro,paid_ad,Canada
user_042833,2025-10-03,content_creator,pro,paid_ad,USA
user_042834,2025-07-26,content_creator,free,organic,Brazil
user_042835,2024-09-20,content_creator,free,partnership,UK
user_042836,2025-08-07,business,free,referral,Germany
user_042837,2025-08-23,business,enterprise,organic,France
user_042838,2024-07-16,developer,free,organic,USA
user_042839,2025-06-13,student,pro,paid_ad,USA
user_042840,2025-08-19,content_creator,free,referral,USA
user_042841,2025-05-14,developer,free,organic,USA
user_042842,2025-04-05,developer,free,organic,Japan
user_042843,2025-03-01,business,free,partnership,USA
user_042844,2025-09-18,content_creator,free,social_media,UK
user_042845,2025-07-12,content_creator,free,social_media,UK
user_042846,2025-06-30,content_creator,free,social_media,UK
user_042847,2025-03-16,developer,free,organic,Japan
user_042848,2025-05-09,business,enterprise,social_media,India
user_042849,2025-10-01,developer,free,referral,UK
user_042850,2024-10-22,developer,free,organic,USA
user_042851,2025-12-05,student,free,referral,Canada
user_042852,2025-11-14,student,free,organic,France
user_042853,2025-02-16,developer,free,organic,India
user_042854,2024-11-02,content_creator,enterprise,paid_ad,India
user_042855,2024-12-16,business,free,paid_ad,Australia
user_042856,2024-09-03,student,free,paid_ad,USA
user_042857,2025-03-08,content_creator,free,organic,UK
user_042858,2025-12-08,student,pro,organic,Brazil
user_042859,2025-04-28,content_creator,free,paid_ad,India
user_042860,2024-12-30,business,free,organic,France
user_042861,2025-03-03,content_creator,free,referral,USA
user_042862,2025-10-30,content_creator,enterprise,organic,Brazil
user_042863,2025-12-22,developer,free,referral,Japan
user_042864,2025-07-26,student,free,social_media,France
user_042865,2025-06-10,developer,free,paid_ad,USA
user_042866,2024-12-25,student,free,organic,USA
user_042867,2025-04-09,student,pro,organic,Brazil
user_042868,2025-01-28,content_creator,free,paid_ad,Australia
user_042869,2025-03-31,business,pro,partnership,Other
user_042870,2025-11-20,business,enterprise,partnership,Germany
user_042871,2024-06-25,developer,free,organic,USA
user_042872,2025-08-07,content_creator,pro,social_media,India
user_042873,2025-09-02,business,pro,paid_ad,USA
user_042874,2025-01-31,content_creator,pro,social_media,USA
user_042875,2025-09-29,student,pro,referral,USA
user_042876,2025-09-11,developer,free,social_media,Other
user_042877,2024-10-31,developer,free,paid_ad,Canada
user_042878,2025-02-12,student,free,paid_ad,USA
user_042879,2025-04-14,content_creator,pro,partnership,USA
user_042880,2025-04-22,content_creator,free,organic,Canada
user_042881,2025-09-07,student,pro,social_media,Canada
user_042882,2025-11-10,content_creator,pro,partnership,USA
user_042883,2025-07-26,developer,pro,organic,Canada
user_042884,2025-12-06,business,pro,partnership,UK
user_042885,2025-09-03,student,free,social_media,Australia
user_042886,2025-07-14,developer,free,organic,USA
user_042887,2025-03-22,content_creator,free,organic,Other
user_042888,2025-07-30,developer,free,paid_ad,India
user_042889,2025-12-10,student,free,referral,USA
user_042890,2025-03-08,content_creator,pro,paid_ad,Australia
user_042891,2025-04-03,developer,free,paid_ad,USA
user_042892,2024-11-22,content_creator,free,organic,India
user_042893,2025-11-21,student,free,organic,India
user_042894,2025-09-06,content_creator,pro,paid_ad,Canada
user_042895,2025-02-05,developer,free,referral,USA
user_042896,2025-10-29,content_creator,free,partnership,USA
user_042897,2025-01-31,student,free,paid_ad,USA
user_042898,2025-03-20,developer,free,organic,Brazil
user_042899,2025-12-01,business,free,paid_ad,India
user_042900,2024-04-12,developer,free,paid_ad,USA
user_042901,2025-09-10,developer,free,organic,Canada
user_042902,2025-02-02,content_creator,free,paid_ad,Canada
user_042903,2025-03-24,content_creator,pro,organic,India
user_042904,2025-05-06,developer,pro,referral,France
user_042905,2025-05-29,business,free,partnership,France
user_042906,2025-07-22,content_creator,free,social_media,USA
user_042907,2025-11-14,business,pro,social_media,Canada
user_042908,2025-07-31,content_creator,free,partnership,Canada
user_042909,2024-12-30,student,pro,paid_ad,USA
user_042910,2024-12-16,business,free,organic,France
user_042911,2025-11-09,business,pro,paid_ad,Other
user_042912,2024-11-23,content_creator,free,organic,Germany
user_042913,2024-11-16,content_creator,pro,paid_ad,Brazil
user_042914,2025-10-15,content_creator,free,organic,Australia
user_042915,2025-07-10,developer,pro,paid_ad,USA
user_042916,2025-12-16,student,free,organic,USA
user_042917,2025-10-19,developer,free,organic,Germany
user_042918,2025-10-07,content_creator,free,organic,Australia
user_042919,2025-02-16,student,free,organic,USA
user_042920,2025-11-22,student,free,paid_ad,USA
user_042921,2025-11-30,developer,free,organic,Other
user_042922,2025-08-18,student,free,paid_ad,UK
user_042923,2024-11-26,student,free,paid_ad,Brazil
user_042924,2025-09-25,student,pro,organic,Brazil
user_042925,2025-11-09,content_creator,free,organic,Germany
user_042926,2025-10-29,developer,pro,partnership,India
user_042927,2025-12-18,business,pro,paid_ad,USA
user_042928,2025-12-06,student,free,social_media,USA
user_042929,2025-12-18,developer,free,organic,UK
user_042930,2024-09-10,student,pro,organic,UK
user_042931,2025-06-28,content_creator,pro,social_media,USA
user_042932,2025-06-28,business,pro,partnership,Japan
user_042933,2025-09-20,student,free,paid_ad,USA
user_042934,2025-12-06,developer,free,organic,USA
user_042935,2024-09-09,developer,free,paid_ad,USA
user_042936,2025-10-31,business,free,paid_ad,India
user_042937,2024-08-07,content_creator,pro,social_media,Japan
user_042938,2025-12-25,content_creator,free,organic,USA
user_042939,2025-10-17,developer,free,referral,India
user_042940,2024-08-05,content_creator,free,organic,Australia
user_042941,2025-03-29,business,pro,referral,India
user_042942,2025-06-21,student,free,paid_ad,USA
user_042943,2025-10-02,developer,free,organic,Australia
user_042944,2025-03-10,developer,free,organic,Other
user_042945,2025-11-08,content_creator,pro,referral,Australia
user_042946,2025-11-12,student,free,organic,Japan
user_042947,2025-07-25,content_creator,free,organic,USA
user_042948,2025-11-04,developer,free,organic,USA
user_042949,2025-08-24,business,pro,organic,UK
user_042950,2025-08-11,business,pro,paid_ad,USA
user_042951,2025-12-24,developer,free,organic,UK
user_042952,2025-05-02,developer,free,referral,Australia
user_042953,2025-11-28,student,free,organic,India
user_042954,2025-08-16,developer,free,organic,USA
user_042955,2025-07-11,developer,free,organic,Australia
user_042956,2025-06-04,content_creator,pro,organic,USA
user_042957,2025-06-15,developer,free,referral,USA
user_042958,2024-06-04,developer,pro,paid_ad,USA
user_042959,2025-06-15,developer,free,social_media,UK
user_042960,2025-12-04,developer,pro,partnership,Germany
user_042961,2025-05-03,content_creator,free,organic,USA
user_042962,2024-12-15,business,enterprise,paid_ad,USA
user_042963,2025-08-14,developer,pro,paid_ad,USA
user_042964,2025-12-11,content_creator,pro,paid_ad,Japan
user_042965,2024-12-23,developer,free,organic,UK
user_042966,2025-05-15,developer,free,organic,Other
user_042967,2024-05-10,business,pro,referral,USA
user_042968,2025-07-19,content_creator,free,paid_ad,Other
user_042969,2024-12-07,student,free,social_media,Brazil
user_042970,2025-01-11,business,free,partnership,UK
user_042971,2025-04-23,student,pro,paid_ad,UK
user_042972,2024-12-03,developer,free,paid_ad,USA
user_042973,2025-09-28,business,enterprise,social_media,USA
user_042974,2025-08-18,student,free,referral,Canada
user_042975,2025-08-18,student,pro,organic,USA
user_042976,2025-08-03,developer,enterprise,organic,Other
user_042977,2025-12-30,content_creator,enterprise,paid_ad,Germany
user_042978,2025-03-03,student,free,organic,Japan
user_042979,2025-08-14,student,free,organic,UK
user_042980,2025-10-15,content_creator,free,paid_ad,USA
user_042981,2025-02-01,business,enterprise,paid_ad,Other
user_042982,2025-06-03,developer,free,organic,USA
user_042983,2025-11-08,student,free,organic,USA
user_042984,2024-10-19,business,enterprise,partnership,Canada
user_042985,2025-05-27,student,pro,organic,Other
user_042986,2025-12-07,student,free,referral,USA
user_042987,2025-11-12,content_creator,pro,organic,Japan
user_042988,2025-09-11,developer,free,paid_ad,Brazil
user_042989,2024-10-25,student,pro,organic,Germany
user_042990,2024-11-29,developer,enterprise,partnership,Other
user_042991,2025-12-25,student,free,referral,India
user_042992,2025-05-08,student,free,organic,USA
user_042993,2025-05-14,business,enterprise,partnership,Japan
user_042994,2025-09-19,developer,free,paid_ad,USA
user_042995,2025-06-04,student,pro,paid_ad,Other
user_042996,2024-11-17,student,free,referral,India
user_042997,2024-09-30,student,pro,referral,Australia
user_042998,2025-12-24,developer,free,social_media,USA
user_042999,2025-04-29,business,free,paid_ad,UK
user_043000,2024-07-29,student,free,referral,Other
user_043001,2025-12-08,developer,free,referral,USA
user_043002,2025-11-25,content_creator,free,paid_ad,USA
user_043003,2024-10-22,student,free,paid_ad,USA
user_043004,2025-03-25,content_creator,pro,paid_ad,Canada
user_043005,2025-12-21,business,pro,paid_ad,France
user_043006,2025-05-25,business,enterprise,social_media,Other
user_043007,2025-04-30,student,free,paid_ad,Australia
user_043008,2025-09-21,developer,pro,referral,USA
user_043009,2025-07-23,student,free,organic,India
user_043010,2025-07-10,content_creator,free,referral,USA
user_043011,2024-09-17,business,pro,partnership,Canada
user_043012,2024-07-31,content_creator,free,paid_ad,Germany
user_043013,2024-08-02,content_creator,free,organic,India
user_043014,2025-09-06,business,free,partnership,India
user_043015,2025-07-13,content_creator,free,organic,Germany
user_043016,2025-12-28,business,free,partnership,Japan
user_043017,2025-08-15,student,free,organic,Canada
user_043018,2025-11-07,business,pro,partnership,UK
user_043019,2025-02-19,developer,free,paid_ad,USA
user_043020,2025-08-26,student,free,paid_ad,Australia
user_043021,2025-06-23,student,free,paid_ad,USA
user_043022,2025-11-01,business,pro,partnership,France
user_043023,2025-10-11,student,pro,referral,Canada
user_043024,2025-05-28,developer,free,organic,Brazil
user_043025,2025-12-04,student,free,organic,UK
user_043026,2025-09-04,student,free,referral,USA
user_043027,2025-10-12,content_creator,pro,organic,USA
user_043028,2024-09-18,student,free,organic,USA
user_043029,2025-03-07,developer,free,referral,USA
user_043030,2025-07-05,business,pro,organic,Japan
user_043031,2025-10-19,content_creator,pro,organic,USA
user_043032,2025-12-28,student,free,paid_ad,Germany
user_043033,2025-12-28,student,free,paid_ad,Australia
user_043034,2025-05-19,student,free,organic,USA
user_043035,2025-09-23,business,enterprise,referral,USA
user_043036,2025-11-17,content_creator,pro,social_media,Canada
user_043037,2025-11-20,content_creator,pro,organic,USA
user_043038,2024-11-06,content_creator,free,organic,USA
user_043039,2025-04-22,developer,free,organic,USA
user_043040,2024-11-21,student,free,organic,UK
user_043041,2025-01-16,content_creator,free,organic,USA
user_043042,2025-03-11,content_creator,free,paid_ad,France
user_043043,2025-10-03,developer,free,organic,USA
user_043044,2025-12-24,student,free,organic,USA
user_043045,2025-01-06,developer,pro,organic,Canada
user_043046,2025-12-12,student,free,paid_ad,France
user_043047,2025-06-17,developer,free,referral,Japan
user_043048,2025-08-29,content_creator,free,organic,India
user_043049,2025-12-16,student,free,organic,Japan
user_043050,2025-12-04,business,pro,organic,USA
user_043051,2025-03-08,business,pro,referral,Canada
user_043052,2025-10-09,business,pro,partnership,Other
user_043053,2025-02-25,content_creator,free,organic,USA
user_043054,2025-12-06,developer,free,partnership,UK
user_043055,2025-05-27,developer,free,organic,France
user_043056,2024-12-31,student,free,organic,Other
user_043057,2024-09-17,student,free,organic,UK
user_043058,2025-03-01,developer,free,social_media,Germany
user_043059,2025-03-14,content_creator,free,organic,Other
user_043060,2025-12-24,developer,free,paid_ad,Brazil
user_043061,2024-10-08,developer,free,social_media,Other
user_043062,2024-11-29,content_creator,free,social_media,USA
user_043063,2025-07-01,business,pro,organic,USA
user_043064,2024-11-23,content_creator,pro,organic,Canada
user_043065,2025-11-21,content_creator,pro,paid_ad,India
user_043066,2025-12-23,content_creator,pro,paid_ad,Other
user_043067,2025-08-28,business,free,partnership,Germany
user_043068,2025-05-27,content_creator,free,paid_ad,USA
user_043069,2025-02-24,developer,pro,paid_ad,Other
user_043070,2024-05-13,business,pro,referral,Other
user_043071,2025-09-19,student,free,organic,USA
user_043072,2025-08-18,student,free,organic,UK
user_043073,2025-08-17,developer,pro,paid_ad,Brazil
user_043074,2025-11-12,developer,enterprise,organic,Canada
user_043075,2025-04-17,business,enterprise,paid_ad,USA
user_043076,2024-08-20,content_creator,free,referral,Other
user_043077,2025-06-01,developer,free,organic,Japan
user_043078,2025-12-24,student,free,social_media,UK
user_043079,2025-07-07,developer,free,organic,Germany
user_043080,2024-11-28,content_creator,free,social_media,UK
user_043081,2025-12-02,student,free,organic,India
user_043082,2025-04-26,content_creator,free,social_media,USA
user_043083,2025-02-13,developer,free,organic,France
user_043084,2025-05-12,business,pro,paid_ad,Germany
user_043085,2025-12-04,developer,free,paid_ad,Australia
user_043086,2025-06-21,student,pro,paid_ad,Other
user_043087,2025-07-31,content_creator,free,paid_ad,USA
user_043088,2025-09-29,developer,pro,paid_ad,Brazil
user_043089,2025-12-30,content_creator,free,social_media,Japan
user_043090,2025-04-29,developer,free,organic,USA
user_043091,2025-07-01,student,free,paid_ad,USA
user_043092,2025-10-28,content_creator,pro,referral,Canada
user_043093,2025-12-05,developer,free,paid_ad,Germany
user_043094,2025-12-14,business,enterprise,organic,USA
user_043095,2024-11-18,student,free,paid_ad,USA
user_043096,2025-12-08,business,enterprise,partnership,USA
user_043097,2024-11-18,developer,free,organic,Germany
user_043098,2025-12-07,developer,pro,social_media,USA
user_043099,2024-12-15,developer,free,organic,Other
user_043100,2025-07-20,business,pro,paid_ad,USA
user_043101,2024-06-06,content_creator,pro,organic,USA
user_043102,2025-04-30,business,free,paid_ad,USA
user_043103,2025-12-16,student,free,organic,India
user_043104,2025-10-03,developer,free,organic,Japan
user_043105,2025-06-01,content_creator,free,paid_ad,USA
user_043106,2025-12-01,content_creator,free,organic,UK
user_043107,2025-02-21,content_creator,free,paid_ad,USA
user_043108,2025-04-11,student,free,organic,France
user_043109,2025-06-11,business,enterprise,paid_ad,UK
user_043110,2025-06-08,student,pro,organic,India
user_043111,2024-12-13,content_creator,free,referral,Germany
user_043112,2025-01-28,developer,free,paid_ad,India
user_043113,2025-07-21,business,pro,partnership,India
user_043114,2025-05-08,business,pro,paid_ad,India
user_043115,2025-11-03,student,enterprise,referral,Canada
user_043116,2025-02-03,content_creator,pro,organic,USA
user_043117,2025-05-13,content_creator,pro,paid_ad,USA
user_043118,2025-04-13,business,free,organic,Brazil
user_043119,2025-11-07,developer,free,social_media,USA
user_043120,2025-06-18,student,free,organic,Japan
user_043121,2025-11-16,developer,free,organic,Japan
user_043122,2025-02-05,content_creator,free,referral,Germany
user_043123,2024-11-17,student,free,organic,India
user_043124,2024-08-25,business,pro,paid_ad,Japan
user_043125,2025-05-10,student,free,paid_ad,USA
user_043126,2025-03-20,content_creator,free,organic,USA
user_043127,2025-04-14,business,free,social_media,UK
user_043128,2025-07-18,business,pro,partnership,USA
user_043129,2024-10-21,content_creator,pro,organic,UK
user_043130,2025-10-12,student,free,organic,USA
user_043131,2025-08-26,content_creator,free,paid_ad,USA
user_043132,2025-06-05,developer,free,paid_ad,USA
user_043133,2025-12-19,business,pro,referral,India
user_043134,2025-05-22,student,pro,paid_ad,Australia
user_043135,2025-08-14,student,free,organic,USA
user_043136,2025-06-08,content_creator,free,paid_ad,Other
user_043137,2025-08-31,content_creator,free,organic,Canada
user_043138,2025-06-13,developer,free,organic,Canada
user_043139,2025-04-23,business,enterprise,organic,UK
user_043140,2024-12-13,developer,free,organic,Other
user_043141,2025-07-23,student,free,partnership,USA
user_043142,2025-04-13,student,free,organic,UK
user_043143,2025-11-19,business,pro,partnership,Other
user_043144,2025-12-11,business,enterprise,partnership,UK
user_043145,2025-11-24,content_creator,pro,paid_ad,USA
user_043146,2025-01-30,content_creator,free,partnership,Other
user_043147,2025-08-26,content_creator,free,referral,India
user_043148,2025-05-05,content_creator,free,paid_ad,Other
user_043149,2025-12-30,developer,free,paid_ad,Australia
user_043150,2025-09-30,student,free,referral,Canada
user_043151,2025-09-23,content_creator,free,paid_ad,Australia
user_043152,2025-11-01,developer,free,organic,USA
user_043153,2025-04-05,developer,pro,referral,Canada
user_043154,2025-08-09,business,pro,referral,USA
user_043155,2025-08-29,developer,free,social_media,USA
user_043156,2025-08-06,content_creator,pro,organic,UK
user_043157,2025-03-25,developer,free,paid_ad,Other
user_043158,2025-01-25,student,free,organic,Other
user_043159,2025-10-20,content_creator,pro,referral,UK
user_043160,2025-11-21,content_creator,free,paid_ad,USA
user_043161,2025-05-01,student,free,organic,UK
user_043162,2025-04-16,content_creator,free,social_media,India
user_043163,2025-02-24,student,free,organic,Other
user_043164,2025-08-30,developer,free,paid_ad,USA
user_043165,2025-12-05,developer,free,social_media,UK
user_043166,2025-09-19,content_creator,free,paid_ad,Other
user_043167,2025-11-04,content_creator,free,social_media,UK
user_043168,2025-09-30,business,enterprise,social_media,Other
user_043169,2024-11-04,developer,free,paid_ad,Other
user_043170,2025-05-26,content_creator,free,paid_ad,USA
user_043171,2025-09-03,content_creator,enterprise,social_media,USA
user_043172,2025-08-03,student,pro,organic,Germany
user_043173,2025-05-04,business,enterprise,partnership,Canada
user_043174,2024-12-26,developer,pro,paid_ad,Other
user_043175,2025-04-22,developer,pro,paid_ad,India
user_043176,2025-12-10,student,free,referral,UK
user_043177,2024-10-09,content_creator,free,social_media,Germany
user_043178,2025-06-27,student,free,paid_ad,India
user_043179,2025-10-04,student,free,social_media,UK
user_043180,2025-06-23,student,free,partnership,Japan
user_043181,2025-10-06,developer,pro,paid_ad,USA
user_043182,2025-03-03,developer,pro,paid_ad,USA
user_043183,2025-12-18,student,pro,organic,USA
user_043184,2025-07-12,content_creator,free,paid_ad,Brazil
user_043185,2024-09-03,business,pro,partnership,India
user_043186,2025-09-17,developer,pro,social_media,India
user_043187,2025-04-11,developer,free,organic,USA
user_043188,2025-12-12,developer,free,referral,USA
user_043189,2025-12-23,business,pro,partnership,Germany
user_043190,2025-10-05,content_creator,free,referral,USA
user_043191,2024-10-27,student,free,organic,USA
user_043192,2025-08-10,developer,pro,organic,Japan
user_043193,2025-01-02,developer,free,organic,Australia
user_043194,2025-12-16,student,free,paid_ad,USA
user_043195,2025-07-06,business,enterprise,paid_ad,USA
user_043196,2025-01-10,content_creator,pro,referral,USA
user_043197,2025-09-17,student,pro,organic,UK
user_043198,2024-04-23,developer,free,paid_ad,USA
user_043199,2025-11-28,developer,free,organic,India
user_043200,2024-05-31,developer,pro,paid_ad,India
user_043201,2025-11-28,developer,free,paid_ad,UK
user_043202,2025-12-10,developer,free,organic,Other
user_043203,2025-12-12,student,free,paid_ad,UK
user_043204,2025-03-28,business,enterprise,organic,Germany
user_043205,2025-09-13,business,pro,organic,USA
user_043206,2025-03-19,content_creator,free,organic,Canada
user_043207,2025-06-23,student,free,organic,Other
user_043208,2025-05-16,business,free,referral,UK
user_043209,2025-12-20,content_creator,enterprise,organic,India
user_043210,2025-08-08,student,pro,organic,USA
user_043211,2025-11-16,student,free,partnership,Other
user_043212,2025-12-02,content_creator,pro,referral,Canada
user_043213,2025-05-19,content_creator,free,paid_ad,Canada
user_043214,2025-11-06,business,enterprise,partnership,Other
user_043215,2024-12-21,student,enterprise,referral,India
user_043216,2025-05-18,business,pro,paid_ad,UK
user_043217,2024-12-20,developer,free,paid_ad,USA
user_043218,2025-09-25,developer,enterprise,organic,Other
user_043219,2024-11-06,student,free,paid_ad,Germany
user_043220,2025-08-24,business,enterprise,organic,India
user_043221,2025-11-10,developer,free,referral,USA
user_043222,2024-04-21,business,free,social_media,Other
user_043223,2025-05-24,student,free,organic,Canada
user_043224,2024-09-23,business,free,organic,Australia
user_043225,2025-12-28,content_creator,pro,partnership,Australia
user_043226,2025-10-20,content_creator,free,social_media,USA
user_043227,2025-06-08,student,free,organic,Australia
user_043228,2025-11-05,developer,free,social_media,USA
user_043229,2025-06-22,student,pro,social_media,Japan
user_043230,2025-11-18,student,enterprise,social_media,USA
user_043231,2025-10-05,content_creator,free,organic,USA
user_043232,2025-10-07,student,free,organic,USA
user_043233,2025-04-30,developer,free,paid_ad,USA
user_043234,2024-12-24,developer,free,organic,India
user_043235,2025-02-23,content_creator,free,social_media,India
user_043236,2024-10-07,business,enterprise,referral,Other
user_043237,2025-09-20,business,enterprise,organic,Japan
user_043238,2024-07-19,content_creator,free,paid_ad,Japan
user_043239,2025-08-20,content_creator,free,organic,France
user_043240,2025-05-23,developer,free,organic,USA
user_043241,2025-10-23,student,free,organic,Japan
user_043242,2025-10-04,student,free,referral,USA
user_043243,2025-12-02,content_creator,free,social_media,USA
user_043244,2025-06-10,business,pro,partnership,USA
user_043245,2025-05-28,developer,pro,paid_ad,Australia
user_043246,2025-04-11,student,free,organic,India
user_043247,2024-09-13,content_creator,free,organic,USA
user_043248,2024-10-05,student,pro,social_media,UK
user_043249,2025-11-03,developer,enterprise,social_media,USA
user_043250,2025-05-24,developer,free,paid_ad,Other
user_043251,2025-01-13,content_creator,free,organic,USA
user_043252,2025-08-26,developer,pro,partnership,Germany
user_043253,2025-08-16,content_creator,pro,social_media,USA
user_043254,2025-10-15,developer,free,organic,India
user_043255,2025-06-16,student,enterprise,organic,USA
user_043256,2025-10-20,developer,free,organic,India
user_043257,2024-07-17,business,pro,partnership,Canada
user_043258,2025-03-16,developer,free,organic,USA
user_043259,2025-12-29,content_creator,free,referral,Canada
user_043260,2025-06-17,content_creator,enterprise,organic,Other
user_043261,2025-06-19,business,pro,paid_ad,Other
user_043262,2024-11-26,content_creator,free,partnership,Germany
user_043263,2025-10-13,business,pro,social_media,USA
user_043264,2025-01-02,content_creator,pro,organic,USA
user_043265,2025-07-04,content_creator,pro,paid_ad,Other
user_043266,2025-11-23,business,pro,partnership,USA
user_043267,2025-08-13,business,enterprise,paid_ad,USA
user_043268,2024-12-26,content_creator,free,organic,Other
user_043269,2025-12-18,developer,free,partnership,Canada
user_043270,2024-10-23,business,enterprise,partnership,UK
user_043271,2024-11-23,developer,pro,organic,USA
user_043272,2025-09-19,business,pro,referral,USA
user_043273,2024-12-02,student,pro,social_media,France
user_043274,2025-10-17,business,enterprise,partnership,Canada
user_043275,2025-03-31,content_creator,free,organic,Other
user_043276,2025-08-20,content_creator,free,organic,Other
